,Id,Name,Country,City,Latitude,Longitude
1155,3178280000000.0,H tel Du Jeu De Paume,FR,Paris,48.8520377,2.3557092
1156,3161100000000.0,Mercure Paris 17 me Saint Lazare Monceau,FR,Paris,48.8837472,2.3186342
1157,3152510000000.0,Le Marquis Eiffel,FR,Paris,48.8516619,2.2979395
1158,1778120000000.0,Relais Du Louvre,FR,Paris,48.8592264,2.340996
1159,1786710000000.0,Relais H tel du Vieux Paris,FR,Paris,48.8538608,2.3429487
1160,2869040000000.0,TRYP Paris Op ra,FR,Paris,48.8713619,2.3426375
1161,3100970000000.0,L H tel,FR,Paris,48.8562272,2.3351758
1162,1795300000000.0,Les Jardins De La Villa Spa,FR,Paris,48.8801757,2.2859534
1163,3049430000000.0,Hotel Claridge Paris,FR,Paris,48.8684243,2.3036244
1164,1803890000000.0,La Maison Champs Elys es,FR,Paris,48.866676,2.3089908
1165,1812480000000.0,Hotel Le Six,FR,Paris,48.8438352,2.3280708
1166,3040840000000.0,Sofitel Paris Le Faubourg,FR,Paris,48.868414,2.3213247
1167,3032250000000.0,Franklin Roosevelt,FR,Paris,48.8678432,2.3033075
1168,3023660000000.0,Hotel Maison FL,FR,Paris,48.8396395,2.2663056
1169,2997890000000.0,Windsor Opera,FR,Paris,48.8734851,2.3485111
1170,2980710000000.0,Le Pavillon de la Reine Spa,FR,Paris,48.8562725,2.3660412
1171,2972120000000.0,Mercure Paris Gobelins Place d Italie,FR,Paris,48.8321231,2.3536172
1172,2920580000000.0,H tel Baume,FR,Paris,48.8501522,2.3392782
1173,2911990000000.0,H tel Square Louvois,FR,Paris,48.8684165,2.336869
1174,2894810000000.0,Mercure Paris Montmartre Sacr Coeur,FR,Paris,48.8852794,2.3301021
1175,1829660000000.0,H tel Powers,FR,Paris,48.8691409,2.3031503
1176,3066610000000.0,H tel Elysees Mermoz,FR,Paris,48.8715079,2.3122259
1177,2370820000000.0,Park Hyatt Paris Vendome,FR,Paris,48.8688155,2.3305236
1178,2027220000000.0,Mercure Paris Opera Louvre,FR,Paris,48.8710895,2.3393461
1179,2095940000000.0,Hotel L Antoine,FR,Paris,48.8524215,2.3743832
1180,2052990000000.0,Hotel Saint Petersbourg Opera,FR,Paris,48.872174,2.328075
1181,2044400000000.0,H tel de Lille,FR,Paris,48.8585626,2.3299138
1182,2027220000000.0,Villa Alessandra,FR,Paris,48.8794223,2.2957628
1183,2164660000000.0,H tel Duc De St Simon,FR,Paris,48.8560685,2.3236846
1184,1992860000000.0,Hotel Louvre Montana,FR,Paris,48.8644627,2.3318473
1185,2181840000000.0,Le Pigalle Hotel,FR,Paris,48.8816073,2.3371648
1186,2216200000000.0,Residence Henri IV,FR,Paris,48.8481917,2.3490316
1187,1941330000000.0,Hotel de Seze,FR,Paris,48.8705741,2.3264194
1188,2233380000000.0,Terrass H tel Montmartre by MH,FR,Paris,48.8865626,2.3329648
