,Id,Name,Country,City,Latitude,Longitude
0,2989300000000.0,Swiss tel Amsterdam,NL,Amsterdam,52.3735266,4.8933041
1,2199020000000.0,NH Amsterdam Caransa,NL,Amsterdam,52.3664077,4.8969091
2,3350070000000.0,Hotel Arena,NL,Amsterdam,52.3605759,4.9159683
3,2241970000000.0,Waldorf Astoria Amsterdam,NL,Amsterdam,52.364768,4.896945
4,2259150000000.0,Best Western Plus Hotel Blue Square,NL,Amsterdam,52.3786823,4.8207833
5,2284920000000.0,Mercure Hotel Amsterdam West,NL,Amsterdam,52.3375677,4.8178172
6,2422360000000.0,Hotel Die Port van Cleve,NL,Amsterdam,52.3741426,4.8907741
7,2310690000000.0,NH Collection Amsterdam Barbizon Palace,NL,Amsterdam,52.3764175,4.9002201
8,2284920000000.0,Amsterdam Marriott Hotel,NL,Amsterdam,52.362514,4.8800077
9,2980710000000.0,Element Amsterdam,NL,Amsterdam,52.3312406,4.8774466
10,2954940000000.0,art otel Amsterdam,NL,Amsterdam,52.377743,4.897057
11,2302100000000.0,Sir Albert Hotel,NL,Amsterdam,52.3544507,4.8875036
12,3418790000000.0,Room Mate Aitana,NL,Amsterdam,52.3846059,4.8941866
13,2310690000000.0,NH Amsterdam Schiller,NL,Amsterdam,52.3657092,4.8966912
14,2224790000000.0,Radisson Blu Hotel Amsterdam,NL,Amsterdam,52.3702469,4.8966743
15,2705830000000.0,Best Western Premier Hotel Couture,NL,Amsterdam,52.3511137,4.8411629
16,2731600000000.0,Hotel Roemer Amsterdam,NL,Amsterdam,52.3617577,4.8780052
17,3100970000000.0,INK Hotel Amsterdam MGallery by Sofitel,NL,Amsterdam,52.3754926,4.8929878
18,3238410000000.0,Ambassade Hotel,NL,Amsterdam,52.369391,4.8871721
19,2817500000000.0,Golden Tulip Amsterdam Riverside,NL,Amsterdam,52.3154533,4.9962997
20,2216200000000.0,Mercure Hotel Amsterdam City South,NL,Amsterdam,52.335182,4.9138688
21,3040840000000.0,Inntel Hotels Amsterdam Centre,NL,Amsterdam,52.3760456,4.8943917
22,3023660000000.0,Hotel Amsterdam De Roode Leeuw,NL,Amsterdam,52.373704,4.893591
23,2362230000000.0,WestCord Art Hotel Amsterdam 4 stars,NL,Amsterdam,52.3924898,4.8683822
24,2980710000000.0,Hotel Okura Amsterdam,NL,Amsterdam,52.3487635,4.8938829
25,2980710000000.0,Fletcher Hotel Amsterdam,NL,Amsterdam,52.2924567,4.9444338
26,2551210000000.0,Novotel Amsterdam City,NL,Amsterdam,52.333803,4.8884708
27,2628520000000.0,Holiday Inn Amsterdam,NL,Amsterdam,52.3351951,4.8885354
28,2997890000000.0,WestCord Fashion Hotel Amsterdam,NL,Amsterdam,52.357655,4.844576
29,2662880000000.0,Hotel V Nesplein,NL,Amsterdam,52.3711037,4.8936787
30,3212640000000.0,Luxury Suites Amsterdam,NL,Amsterdam,52.3702613,4.9032489
31,3143920000000.0,M venpick Hotel Amsterdam City Centre,NL,Amsterdam,52.3781016,4.9142508
32,1898380000000.0,Mercure Hotel Amsterdam Centre Canal District,NL,Amsterdam,52.3611852,4.8936341
33,2576980000000.0,Park Plaza Vondelpark Amsterdam,NL,Amsterdam,52.3542655,4.8664365
34,2911990000000.0,NH Amsterdam Museum Quarter,NL,Amsterdam,52.3560923,4.8858229
35,3092380000000.0,Albus Hotel Amsterdam City Centre,NL,Amsterdam,52.365823,4.893243
36,2834680000000.0,Amadi Park Hotel,NL,Amsterdam,52.364962,4.873495
37,2525440000000.0,Ramada Apollo Amsterdam Centre,NL,Amsterdam,52.3681299,4.8440847
38,3418790000000.0,The College Hotel,NL,Amsterdam,52.3527675,4.88373
39,3427380000000.0,Hampshire Hotel Amsterdam American,NL,Amsterdam,52.363889,4.881302
40,2757370000000.0,Royal Amsterdam Hotel,NL,Amsterdam,52.3657281,4.8972883
41,1786710000000.0,Crowne Plaza Amsterdam South,NL,Amsterdam,52.3357326,4.8743947
42,2121710000000.0,NH Collection Amsterdam Doelen,NL,Amsterdam,52.3681919,4.8957609
43,1821070000000.0,Conservatorium Hotel,NL,Amsterdam,52.358631,4.8786236
44,1838250000000.0,Chasse Hotel,NL,Amsterdam,52.3696719,4.8614475
45,2748780000000.0,NH Carlton Amsterdam,NL,Amsterdam,52.3663727,4.8930505
46,2723010000000.0,Renaissance Amsterdam Hotel,NL,Amsterdam,52.377955,4.894641
47,1752350000000.0,NH Amsterdam Zuid,NL,Amsterdam,52.3266672,4.8800884
48,3315710000000.0,Hampshire Hotel The Manor Amsterdam,NL,Amsterdam,52.3591467,4.9263601
49,3006480000000.0,Urban Lodge Hotel,NL,Amsterdam,52.3856494,4.834443
50,1941330000000.0,Andaz Amsterdam Prinsengracht A Hyatt Hotel,NL,Amsterdam,52.3678368,4.8830788
51,1958510000000.0,DoubleTree by Hilton Hotel Amsterdam NDSM Wharf,NL,Amsterdam,52.4001813,4.8936653
52,2001450000000.0,Apollo Hotel Amsterdam,NL,Amsterdam,52.3486098,4.8844292
53,2783140000000.0,Dikker en Thijs Fenice Hotel,NL,Amsterdam,52.364971,4.8839827
54,2181840000000.0,Best Western Delphi Hotel,NL,Amsterdam,52.3504558,4.8770194
