,Id,Name,Country,City,Latitude,Longitude
420,3418790000000.0,Radisson Blu Edwardian Grafton,GB,London,51.5241386,-0.1380807
421,1829660000000.0,Adria Boutique Hotel,GB,London,51.4933372,-0.1788931
422,3410200000000.0,Britannia International Hotel Canary Wharf,GB,London,51.5019097,-0.0232208
423,2585570000000.0,Grange Blooms Hotel,GB,London,51.5196913,-0.1254243
424,2070170000000.0,Holiday Inn London Camden Lock,GB,London,51.5404555,-0.1460833
425,2370820000000.0,BEST WESTERN Maitrise Hotel Maida Vale,GB,London,51.5366053,-0.1919832
426,1717990000000.0,Mimi s Hotel Soho,GB,London,51.5140329,-0.1320651
427,2345050000000.0,Haymarket Hotel,GB,London,51.5084595,-0.1311382
428,2422360000000.0,London Marriott Hotel West India Quay,GB,London,51.5072713,-0.0211213
429,1743760000000.0,Sydney House Chelsea,GB,London,51.4910062,-0.1717691
430,1760940000000.0,Fifty Four Boutique Hotel,GB,London,51.4963008,-0.1796853
431,2293510000000.0,Mercure London Bloomsbury Hotel,GB,London,51.5210085,-0.1230966
432,2456720000000.0,Clayton Crown Hotel London,GB,London,51.5561548,-0.2141824
433,2284920000000.0,Chiswick Rooms,GB,London,51.4937409,-0.244896
434,1769530000000.0,Doubletree by Hilton London Kensington,GB,London,51.4925138,-0.1787917
435,2259150000000.0,The Dorchester Dorchester Collection,GB,London,51.5074007,-0.1524593
436,3401610000000.0,London Suites,GB,London,51.5215508,-0.0469238
437,2516850000000.0,citizenM London Shoreditch,GB,London,51.5241373,-0.0786983
438,2224790000000.0,Radisson Blu Edwardian Sussex,GB,London,51.5144381,-0.1558337
439,2199020000000.0,Marlin Waterloo,GB,London,51.4990953,-0.1132136
440,2190430000000.0,TheWesley,GB,London,51.5265353,-0.1361682
441,2190430000000.0,My Bloomsbury,GB,London,51.5188555,-0.1319172
442,1778120000000.0,Baglioni Hotel London The Leading Hotels of the World,GB,London,51.5017224,-0.1846243
443,2542620000000.0,The Pelham Starhotels Collezione,GB,London,51.4943935,-0.1750169
444,2173250000000.0,The Abbey Court Notting Hill,GB,London,51.5101401,-0.1968951
445,2147480000000.0,Le Meridien Piccadilly,GB,London,51.5094835,-0.1362538
446,2551210000000.0,The Nadler Kensington,GB,London,51.4931086,-0.190208
447,2559800000000.0,Novotel London Waterloo,GB,London,51.4948465,-0.1187481
448,2113120000000.0,Hotel Xenia Autograph Collection,GB,London,51.4946905,-0.1910197
449,1803890000000.0,Karma Sanctum Soho Hotel,GB,London,51.5116049,-0.1383145
450,2087350000000.0,The Bailey s Hotel London,GB,London,51.4938733,-0.1824963
451,3393020000000.0,Bentley London,GB,London,51.4928147,-0.1841753
452,2585570000000.0,The Hoxton Holborn,GB,London,51.5172398,-0.1220324
453,2826090000000.0,The Savoy,GB,London,51.5111922,-0.1194006
454,3358660000000.0,Conrad London St James,GB,London,51.4993927,-0.1329128
455,2834680000000.0,Club Quarters Hotel Lincoln s Inn Fields,GB,London,51.5160988,-0.1181749
456,2138890000000.0,The Park Grand London Paddington,GB,London,51.5142184,-0.1809032
457,2147480000000.0,La Suite West Hyde Park,GB,London,51.5126758,-0.1867828
458,3006480000000.0,San Domenico House,GB,London,51.4917798,-0.1616049
459,2954940000000.0,Shaftesbury Suites London Marble Arch,GB,London,51.515755,-0.1603335
460,2156070000000.0,Egerton House,GB,London,51.4968406,-0.1675498
461,2937760000000.0,Novotel London Wembley,GB,London,51.5611271,-0.2787261
462,2929170000000.0,The Gore Hotel Starhotels Collezione,GB,London,51.5001979,-0.1795357
463,3015070000000.0,The Arch London,GB,London,51.5159214,-0.1598794
464,2894810000000.0,DoubleTree by Hilton London Chelsea,GB,London,51.475172,-0.1870629
465,2156070000000.0,W12 Rooms,GB,London,51.5045326,-0.2191174
466,2851860000000.0,Gainsborough Hotel,GB,London,51.4948416,-0.1772056
467,2851860000000.0,The Rockwell,GB,London,51.4948059,-0.1926525
468,2164660000000.0,Holiday Inn London Oxford Circus,GB,London,51.516843,-0.1495574
469,3264180000000.0,Grange Beauchamp Hotel,GB,London,51.5203266,-0.1245891
470,3066610000000.0,Threadneedles Autograph Collection,GB,London,51.5140208,-0.0854919
471,2181840000000.0,Twenty Nevern Square Hotel,GB,London,51.4915712,-0.1963192
472,3332890000000.0,Four Seasons Hotel London at Park Lane,GB,London,51.504439,-0.149911
473,3083790000000.0,Grange Holborn Hotel,GB,London,51.519616,-0.1218432
474,2774550000000.0,Eccleston Square Hotel,GB,London,51.4911924,-0.1449474
475,2181840000000.0,Jumeirah Carlton Tower,GB,London,51.4973568,-0.1576728
476,2765960000000.0,Park Plaza London Riverbank,GB,London,51.4913737,-0.1214194
