,Id,Name,Country,City,Latitude,Longitude
735,1829660000000.0,NYX Milan,IT,Milan,45.4868745,9.2018406
736,3375840000000.0,Boscolo Milano Autograph Collection,IT,Milan,45.46676,9.194293
737,1975680000000.0,Hotel Sunflower,IT,Milan,45.498503,9.1664111
738,1795300000000.0,Enterprise Hotel Design Boutique,IT,Milan,45.4867005,9.1575137
739,2774550000000.0,Sina The Gray,IT,Milan,45.4655368,9.1914986
740,3324300000000.0,Hotel Capitol Milano,IT,Milan,45.4661781,9.1588367
741,1881200000000.0,Mandarin Oriental Milan,IT,Milan,45.4694772,9.1909325
742,2396590000000.0,Bulgari Hotel Milano,IT,Milan,45.4701334,9.1897405
743,3075200000000.0,Best Western Plus Hotel Felice Casati,IT,Milan,45.4787357,9.2041131
744,2405180000000.0,Grand Hotel et de Milan,IT,Milan,45.4699058,9.1925024
745,1915560000000.0,Hotel Wagner,IT,Milan,45.4684949,9.1550355
746,3393020000000.0,Hotel Magna Pars Small Luxury Hotels of the World,IT,Milan,45.4524879,9.1669784
747,3401610000000.0,Hotel Spadari Al Duomo,IT,Milan,45.463579,9.1869092
748,3066610000000.0,Hotel La Spezia Gruppo MiniHotel,IT,Milan,45.4408963,9.1728003
749,2611340000000.0,NH Milano Touring,IT,Milan,45.4769167,9.196665
750,1717990000000.0,Acca Palace,IT,Milan,45.5099969,9.1739942
751,2413770000000.0,Qualys Hotel Nasco,IT,Milan,45.4848809,9.1596461
752,3324300000000.0,Milan Marriott Hotel,IT,Milan,45.4611287,9.1542675
753,1726580000000.0,Hotel Galileo,IT,Milan,45.4642651,9.1960569
754,2654290000000.0,Best Western Hotel Astoria,IT,Milan,45.4725167,9.1439198
755,2319280000000.0,Idea Hotel Milano San Siro,IT,Milan,45.4720654,9.0777871
756,2319280000000.0,Mokinba Hotels King,IT,Milan,45.4656023,9.1778675
757,3169690000000.0,Novotel Milano Nord Ca Granda,IT,Milan,45.506502,9.1965192
758,3118150000000.0,Atahotel Linea Uno,IT,Milan,45.50054,9.2208089
759,1778120000000.0,NH Milano Machiavelli,IT,Milan,45.4776167,9.2016244
760,2310690000000.0,Hotel Marconi,IT,Milan,45.4868744,9.2018407
761,1769530000000.0,TownHouse Duomo,IT,Milan,45.4648822,9.1893265
762,1760940000000.0,Palazzo Segreti,IT,Milan,45.4672309,9.184154
763,2241970000000.0,NH Collection Milano President,IT,Milan,45.4630685,9.1979367
764,1898380000000.0,Hotel Lombardia,IT,Milan,45.4872511,9.2237385
765,2284920000000.0,Mokinba Hotels Montebianco,IT,Milan,45.4788051,9.1446276
766,2259150000000.0,Sheraton Diana Majestic,IT,Milan,45.4736557,9.2066824
767,2680060000000.0,Starhotels Echo,IT,Milan,45.4847398,9.2072916
768,2680060000000.0,Hotel VIU Milan,IT,Milan,45.488764,9.183057
769,2405180000000.0,Hotel Manin,IT,Milan,45.4739801,9.1960671
770,2448130000000.0,Hotel Michelangelo,IT,Milan,45.4845143,9.2057532
771,2542620000000.0,Meli Milano,IT,Milan,45.4792738,9.1459546
772,2499670000000.0,Hotel D Este,IT,Milan,45.4510397,9.1920911
773,2516850000000.0,Hotel Liberty,IT,Milan,45.4508673,9.1948659
774,2929170000000.0,UNA Hotel Cusani,IT,Milan,45.4684251,9.1834161
775,2997890000000.0,Starhotels Anderson,IT,Milan,45.4852549,9.2069501
776,3195460000000.0,TownHouse Galleria,IT,Milan,45.4657842,9.1895321
777,1778120000000.0,Atahotel Contessa Jolanda,IT,Milan,45.4984161,9.1904375
778,2147480000000.0,Starhotels Business Palace,IT,Milan,45.43784,9.230901
779,2559800000000.0,ADI Hotel Poliziano Fiera,IT,Milan,45.4837173,9.1649371
780,1786710000000.0,Starhotels Ritz,IT,Milan,45.4779041,9.2094965
781,2241970000000.0,AC Hotel Milano a Marriott Lifestyle Hotel,IT,Milan,45.4851799,9.1831189
782,2250560000000.0,Glam Milano,IT,Milan,45.4838504,9.2034067
783,2817500000000.0,Nhow Milan,IT,Milan,45.4510425,9.1606536
784,3152510000000.0,Best Western Hotel Major,IT,Milan,45.4472099,9.2090967
785,3178280000000.0,Hotel Romana Residence,IT,Milan,45.4572218,9.1937008
786,2534030000000.0,Four Seasons Hotel Milano,IT,Milan,45.469339,9.195108
787,2362230000000.0,ME Milan Il Duca,IT,Milan,45.4793852,9.1961308
788,2370820000000.0,ADI Doria Grand Hotel,IT,Milan,45.4853717,9.2115837
789,1717990000000.0,UNA Hotel Century,IT,Milan,45.4841371,9.2001623
790,3332890000000.0,Nu Hotel,IT,Milan,45.4911829,9.2393614
791,2130300000000.0,Best Western Atlantic Hotel,IT,Milan,45.4830211,9.2033246
792,2216200000000.0,The Westin Palace,IT,Milan,45.4790357,9.199028
793,2826090000000.0,Ca Bianca Hotel Corte Del Naviglio,IT,Milan,45.443502,9.1377081
794,2740190000000.0,Palazzo Parigi Hotel Grand Spa Milano,IT,Milan,45.473348,9.1910733
795,2783140000000.0,Hotel Da Vinci,IT,Milan,45.5331372,9.1711019
796,2267740000000.0,IH Hotels Milano Puccini,IT,Milan,45.4794406,9.2096756
797,3384430000000.0,Hotel Lloyd,IT,Milan,45.4580781,9.1924205
798,2413770000000.0,Bianca Maria Palace Hotel,IT,Milan,45.4635445,9.2068649
799,3393020000000.0,TownHouse 12,IT,Milan,45.4844028,9.1673528
800,2319280000000.0,Style Hotel,IT,Milan,45.4708973,9.1840992
801,3135330000000.0,Senato Hotel Milano,IT,Milan,45.4714062,9.1965303
802,3393020000000.0,Art Hotel Navigli,IT,Milan,45.4501306,9.1696481
803,2199020000000.0,Best Western Hotel Mirage,IT,Milan,45.4947129,9.1418864
804,2250560000000.0,Maison Borella,IT,Milan,45.4521067,9.1758135
805,2628520000000.0,H tel Le Walt,FR,Paris,48.8547161,2.306642
806,2551210000000.0,Hotel Whistler,FR,Paris,48.879314,2.3560185
807,2688650000000.0,Grand Pigalle Hotel,FR,Paris,48.880856,2.3375085
808,2568390000000.0,Mercure Tour Eiffel Grenelle,FR,Paris,48.850448,2.2928845
809,3384430000000.0,First Hotel Paris Tour Eiffel,FR,Paris,48.8475112,2.3022198
810,3358660000000.0,Artus Hotel by MH,FR,Paris,48.8535639,2.3360169
811,2568390000000.0,Novotel Suites Paris Nord 18 me,FR,Paris,48.9015941,2.3597783
812,2542620000000.0,Nolinski Paris,FR,Paris,48.8654874,2.3348924
813,2602750000000.0,W Paris Op ra,FR,Paris,48.8719697,2.3316014
814,2800320000000.0,Le Grand H tel de Normandie,FR,Paris,48.8759461,2.3270955
815,2791730000000.0,Victoires Opera,FR,Paris,48.8648997,2.3469433
816,2499670000000.0,Hotel Atmospheres,FR,Paris,48.8485387,2.3479852
817,2654290000000.0,Villa Montparnasse,FR,Paris,48.8349272,2.3295913
818,2508260000000.0,Splendide Royal Paris,FR,Paris,48.8709627,2.3154141
819,2705830000000.0,Hotel Le Saint Gregoire,FR,Paris,48.8471891,2.3260138
820,2834680000000.0,H tel Le Relais Saint Germain,FR,Paris,48.8519208,2.338878
821,2611340000000.0,Hotel Monsieur,FR,Paris,48.8735135,2.3217457
822,3367250000000.0,Hotel Le Chat Noir,FR,Paris,48.8836255,2.3340538
823,2525440000000.0,Hotel Saint Dominique,FR,Paris,48.8599998,2.3087425
