,Id,Name,Country,City,Latitude,Longitude
1260,1958510000000.0,Gartenhotel Altmannsdorf Hotel 1,AT,Vienna,48.1640345,16.3216061
1261,2525440000000.0,Sofitel Vienna Stephansdom,AT,Vienna,48.212857,16.37986
1262,2018630000000.0,Arthotel ANA Westbahn,AT,Vienna,48.1979514,16.336318
1263,2396590000000.0,Palais Coburg Residenz,AT,Vienna,48.2058584,16.3766545
1264,2714420000000.0,Falkensteiner Hotel Wien Zentrum Schottenfeld,AT,Vienna,48.2048494,16.343618
1265,1898380000000.0,FourSide Hotel Vienna City Center,AT,Vienna,48.1825159,16.3322428
1266,2276330000000.0,Hilton Vienna,AT,Vienna,48.2062268,16.3833767
1267,2173250000000.0,Aparthotel Adagio Vienna City,AT,Vienna,48.2110845,16.3838405
1268,3204050000000.0,Hotel Eitlj rg,AT,Vienna,48.1513676,16.4064709
1269,3247000000000.0,Hotel Am Schubertring,AT,Vienna,48.2017277,16.375463
1270,2293510000000.0,FourSide Hotel Suites Vienna,AT,Vienna,48.2565936,16.4031426
1271,2723010000000.0,Best Western Hotel Pension Arenberg Wien Zentrum,AT,Vienna,48.2107358,16.382147
1272,2731600000000.0,Hotel Domizil,AT,Vienna,48.2080479,16.375612
1273,2851860000000.0,Hotel K nig von Ungarn,AT,Vienna,48.2082215,16.3751842
1274,2284920000000.0,Vienna Marriott Hotel,AT,Vienna,48.2050967,16.3770928
1275,1846840000000.0,Graben Hotel,AT,Vienna,48.2078955,16.3701084
1276,2843270000000.0,Atlantis Hotel Vienna,AT,Vienna,48.2037451,16.3356767
1277,2010040000000.0,Hilton Garden Inn Vienna South,AT,Vienna,48.1667886,16.344908
1278,3006480000000.0,Hotel Bristol A Luxury Collection Hotel,AT,Vienna,48.2024907,16.3702656
1279,2018630000000.0,Austria Trend Parkhotel Sch nbrunn Wien,AT,Vienna,48.1866506,16.3023375
1280,2954940000000.0,Hotel Capricorno,AT,Vienna,48.2111522,16.3788631
1281,2869040000000.0,Mercure Secession Wien,AT,Vienna,48.200561,16.3647063
1282,2826090000000.0,Exe Vienna,AT,Vienna,48.2149414,16.3365285
1283,2164660000000.0,Hollmann Beletage Design Boutique,AT,Vienna,48.2105156,16.3760717
1284,3350070000000.0,Boutiquehotel Das Tyrol,AT,Vienna,48.2008957,16.3592496
1285,1975680000000.0,Hotel ViennArt am Museumsquartier,AT,Vienna,48.2035677,16.356445
1286,2293510000000.0,Steigenberger Hotel Herrenhof,AT,Vienna,48.2097958,16.3658705
1287,3247000000000.0,Hotel J ger,AT,Vienna,48.2238463,16.3138357
1288,2473900000000.0,Hotel Corvinus,AT,Vienna,48.1990335,16.3525051
1289,2448130000000.0,Grand Hotel Wien,AT,Vienna,48.2021105,16.3720841
1290,2508260000000.0,Rainers Hotel Vienna,AT,Vienna,48.1791893,16.3625367
1291,2534030000000.0,Hotel Gallitzinberg,AT,Vienna,48.2145071,16.2845042
1292,3186870000000.0,Das Triest Hotel,AT,Vienna,48.1974036,16.3673003
1293,2362230000000.0,Hotel Bellevue Wien,AT,Vienna,48.2264063,16.3600628
1294,2551210000000.0,The Guesthouse Vienna,AT,Vienna,48.2051299,16.369036
1295,3255590000000.0,Hotel Arkadenhof,AT,Vienna,48.2307014,16.3552189
1296,2310690000000.0,Mercure Josefshof Wien,AT,Vienna,48.2085627,16.3541687
1297,3066610000000.0,Grand Ferdinand Vienna Your Hotel In The City Center,AT,Vienna,48.2022415,16.3749336
1298,2018630000000.0,NH Danube City,AT,Vienna,48.2353789,16.4219737
1299,3418790000000.0,Hotel Am Konzerthaus Vienna MGallery by Sofitel,AT,Vienna,48.1996129,16.3773546
1300,1735170000000.0,Hotel Zeitgeist Vienna Hauptbahnhof,AT,Vienna,48.1829645,16.3776709
1301,3324300000000.0,Hotel Kaiserin Elisabeth,AT,Vienna,48.2072348,16.372238
1302,1803890000000.0,Novotel Wien City,AT,Vienna,48.2134246,16.3831309
1303,1760940000000.0,Hotel Royal,AT,Vienna,48.2078727,16.3724042
1304,3264180000000.0,Hotel Erzherzog Rainer,AT,Vienna,48.1953229,16.3672882
1305,3255590000000.0,Hotel Regina,AT,Vienna,48.2163343,16.3595536
1306,1778120000000.0,Eurostars Embassy,AT,Vienna,48.1964001,16.3958668
1307,2027220000000.0,Hotel Landhaus Fuhrgassl Huber,AT,Vienna,48.2508693,16.304957
1308,1932740000000.0,Hotel Das Tigra,AT,Vienna,48.2121772,16.3680771
1309,3186870000000.0,Alma Boutique Hotel,AT,Vienna,48.2112491,16.3776519
1310,1872610000000.0,Hotel Wandl,AT,Vienna,48.2097026,16.3703902
1311,3178280000000.0,25hours Hotel beim MuseumsQuartier,AT,Vienna,48.2064745,16.3546297
1312,3126740000000.0,Park Inn by Radisson Uno City Vienna,AT,Vienna,48.2340799,16.4210093
1313,1984270000000.0,Hotel Mercure Wien City,AT,Vienna,48.2152663,16.376103
1314,1992860000000.0,Radisson Blu Style Hotel Vienna,AT,Vienna,48.2101211,16.3655537
1315,1889790000000.0,City Rooms,AT,Vienna,48.2133296,16.3471399
1316,1915560000000.0,The Ring Vienna s Casual Luxury Hotel,AT,Vienna,48.2017091,16.3710205
1317,3195460000000.0,Hotel Parco di Sch nbrunn Vienna,AT,Vienna,48.1776236,16.3243588
